id,key,superfit_dis,superfit_sin,superfit_cur,superfit_int,superfit_eng,superfit_res
1089464,SF_DS,62.00,58.00,52.00,56.00,46.00,52.00
1089459,SF_IR,54.00,54.00,42.00,56.00,52.00,62.00
1089463,SF_DI,64.00,50.00,34.00,56.00,44.00,44.00
1089469,SF_DC,52.00,44.00,54.00,30.00,40.00,24.00
1089455,SF_DE,60.00,42.00,30.00,44.00,44.00,30.00
1089399,SF_DI,60.00,42.00,50.00,68.00,38.00,50.00
1089489,SF_SR,46.00,50.00,34.00,48.00,30.00,52.00
1067452,SF_SR,36.00,52.00,28.00,46.00,42.00,56.00
1089471,SF_IE,48.00,36.00,50.00,62.00,54.00,50.00
1089428,SF_DS,64.00,54.00,30.00,52.00,48.00,46.00
1089452,SF_DR,66.00,56.00,62.00,62.00,54.00,64.00
528555,SF_DI,64.00,56.00,46.00,62.00,54.00,54.00
1089490,SF_DC,64.00,44.00,58.00,46.00,42.00,56.00
1089478,SF_SR,40.00,46.00,38.00,42.00,40.00,44.00
1089492,SF_DS,50.00,48.00,18.00,46.00,26.00,44.00
1089497,SF_DR,58.00,52.00,42.00,56.00,46.00,66.00
1085295,SF_CR,34.00,42.00,46.00,44.00,36.00,50.00
1089480,SF_IR,52.00,46.00,40.00,58.00,44.00,56.00
1089456,SF_DR,52.00,46.00,32.00,46.00,40.00,60.00
1089494,SF_DE,62.00,50.00,36.00,60.00,60.00,48.00
1037103,SF_DS,50.00,42.00,38.00,36.00,18.00,32.00
1089491,SF_CI,56.00,42.00,60.00,58.00,50.00,54.00
1089481,SF_DI,66.00,62.00,40.00,64.00,50.00,54.00
1089501,SF_DR,60.00,58.00,58.00,56.00,58.00,66.00
640768,SF_DR,68.00,60.00,38.00,52.00,58.00,62.00
1089493,SF_IE,50.00,48.00,46.00,54.00,64.00,52.00
1089488,SF_DR,56.00,44.00,46.00,48.00,32.00,50.00
1089477,SF_IR,54.00,56.00,56.00,64.00,52.00,60.00
1089509,SF_CR,38.00,34.00,50.00,34.00,30.00,44.00
1087581,SF_DI,62.00,56.00,48.00,58.00,48.00,46.00
1089500,SF_DI,58.00,46.00,54.00,56.00,54.00,54.00
1088926,SF_SR,54.00,62.00,34.00,54.00,54.00,58.00
1089508,SF_DI,56.00,38.00,28.00,52.00,50.00,48.00
1015187,SF_DI,62.00,58.00,52.00,60.00,50.00,56.00
1089512,SF_ER,40.00,52.00,42.00,50.00,52.00,52.00
1089504,SF_IR,56.00,52.00,52.00,60.00,48.00,68.00
1089486,SF_DR,68.00,56.00,56.00,54.00,50.00,58.00
1089524,SF_DR,70.00,58.00,54.00,50.00,54.00,64.00
1089498,SF_DR,60.00,48.00,44.00,52.00,46.00,54.00
1089479,SF_SI,48.00,56.00,40.00,54.00,44.00,52.00
1089502,SF_DS,56.00,46.00,32.00,20.00,26.00,36.00
1089525,SF_DR,68.00,54.00,54.00,54.00,56.00,60.00
1089529,SF_SI,50.00,60.00,40.00,62.00,58.00,58.00
1089528,SF_DE,54.00,50.00,28.00,50.00,50.00,32.00
1089506,SF_DI,60.00,50.00,42.00,62.00,44.00,56.00
1089538,SF_DR,62.00,54.00,38.00,36.00,38.00,60.00
1089484,SF_DS,54.00,40.00,28.00,34.00,26.00,38.00
1089518,SF_DR,58.00,46.00,38.00,52.00,52.00,64.00
1089505,SF_DR,58.00,46.00,30.00,42.00,36.00,50.00
1089511,SF_IR,58.00,50.00,48.00,62.00,52.00,60.00
1089513,SF_DR,64.00,50.00,48.00,46.00,42.00,62.00
757679,SF_IE,56.00,50.00,44.00,68.00,64.00,56.00
1089410,SF_DR,62.00,54.00,50.00,60.00,60.00,66.00
1089542,SF_DE,54.00,34.00,32.00,38.00,56.00,36.00
1089472,SF_IE,50.00,48.00,30.00,56.00,54.00,48.00
1089533,SF_IR,38.00,50.00,50.00,56.00,52.00,56.00
800129,SF_DI,60.00,52.00,50.00,62.00,52.00,58.00
1089551,SF_IE,54.00,48.00,48.00,66.00,58.00,46.00
757022,SF_DC,64.00,54.00,60.00,50.00,56.00,58.00
1089539,SF_DI,52.00,42.00,38.00,62.00,42.00,48.00
1089565,SF_DI,62.00,48.00,50.00,58.00,46.00,52.00
1083442,SF_ER,48.00,42.00,46.00,46.00,54.00,56.00
1089552,SF_DI,52.00,42.00,40.00,48.00,42.00,48.00
1089537,SF_DR,64.00,44.00,46.00,52.00,46.00,66.00
1082408,SF_CR,62.00,52.00,72.00,58.00,62.00,68.00
1089545,SF_DR,72.00,42.00,52.00,52.00,50.00,60.00
1089503,SF_IR,56.00,46.00,40.00,58.00,34.00,60.00
1086784,SF_DR,62.00,50.00,44.00,50.00,58.00,60.00
1089520,SF_ER,44.00,48.00,42.00,54.00,60.00,56.00
1085601,SF_DI,60.00,46.00,38.00,58.00,42.00,56.00
1089449,SF_SI,56.00,60.00,38.00,62.00,54.00,58.00
1089553,SF_IR,36.00,40.00,32.00,62.00,46.00,50.00
1089532,SF_DS,56.00,54.00,38.00,52.00,46.00,52.00
1089575,SF_DS,60.00,50.00,36.00,42.00,34.00,44.00
1089571,SF_DI,46.00,34.00,34.00,48.00,28.00,44.00
1089567,SF_DC,70.00,56.00,68.00,60.00,52.00,54.00
1089585,SF_SI,44.00,48.00,44.00,46.00,40.00,38.00
1089558,SF_IR,60.00,54.00,46.00,64.00,52.00,68.00
1089485,SF_DI,64.00,46.00,40.00,46.00,40.00,42.00
1089556,SF_IR,52.00,54.00,52.00,68.00,50.00,56.00
1089522,SF_DE,62.00,38.00,42.00,52.00,54.00,54.00
1089580,SF_DR,62.00,60.00,60.00,58.00,54.00,64.00
1089581,SF_DI,58.00,46.00,50.00,58.00,54.00,56.00
1082880,SF_DI,56.00,50.00,38.00,70.00,52.00,48.00
1089568,SF_DC,50.00,34.00,48.00,30.00,30.00,34.00
1089579,SF_DC,56.00,52.00,60.00,50.00,46.00,48.00
1089577,SF_SR,56.00,58.00,56.00,52.00,44.00,62.00
1089557,SF_DR,58.00,50.00,56.00,56.00,52.00,68.00
1089582,SF_DI,74.00,56.00,48.00,66.00,60.00,58.00
1089560,SF_DE,70.00,50.00,34.00,56.00,60.00,42.00
788593,SF_DS,58.00,54.00,44.00,46.00,50.00,52.00
1097809,SF_DR,66.00,50.00,42.00,40.00,52.00,68.00
1097831,SF_DI,68.00,54.00,52.00,54.00,40.00,48.00
1097833,SF_DI,54.00,46.00,32.00,48.00,40.00,38.00
1097834,SF_DI,50.00,38.00,34.00,56.00,46.00,46.00
1089606,SF_IE,54.00,44.00,42.00,62.00,60.00,38.00
1077814,SF_DS,66.00,58.00,48.00,56.00,44.00,50.00
1089584,SF_IE,58.00,52.00,54.00,64.00,62.00,54.00
1089578,SF_IE,56.00,46.00,44.00,62.00,60.00,60.00
1089561,SF_IR,52.00,42.00,40.00,54.00,50.00,58.00
1089569,SF_DR,64.00,44.00,36.00,54.00,56.00,62.00
1089564,SF_DI,54.00,34.00,44.00,56.00,38.00,46.00
1089574,SF_DS,60.00,56.00,34.00,52.00,42.00,48.00
1089570,SF_DS,64.00,60.00,42.00,58.00,56.00,52.00
1089543,SF_SI,48.00,50.00,30.00,54.00,42.00,48.00
1089588,SF_SC,54.00,56.00,58.00,50.00,48.00,42.00
1089602,SF_SI,56.00,60.00,36.00,58.00,50.00,48.00
1038737,SF_IR,46.00,36.00,38.00,58.00,38.00,48.00
1089598,SF_ER,34.00,42.00,44.00,38.00,46.00,48.00
1089601,SF_DS,50.00,56.00,40.00,50.00,38.00,50.00
1089283,SF_SI,44.00,52.00,30.00,54.00,42.00,48.00
1089583,SF_DE,62.00,60.00,40.00,44.00,62.00,46.00
1089592,SF_DE,60.00,36.00,28.00,44.00,48.00,34.00
1089596,SF_DE,64.00,54.00,36.00,54.00,58.00,48.00
775634,SF_DI,56.00,48.00,38.00,58.00,52.00,54.00
1089604,SF_SR,0.00,52.00,48.00,46.00,50.00,54.00
1089595,SF_DS,54.00,64.00,48.00,54.00,50.00,48.00
1089593,SF_CI,38.00,46.00,52.00,62.00,44.00,50.00
1089572,SF_DS,64.00,66.00,46.00,58.00,48.00,44.00
1089613,SF_CE,50.00,46.00,52.00,40.00,56.00,48.00
1040039,SF_DC,74.00,58.00,58.00,52.00,54.00,52.00
1089607,SF_DI,60.00,54.00,54.00,62.00,52.00,56.00
1089615,SF_DI,60.00,46.00,48.00,56.00,54.00,40.00
1089618,SF_DR,58.00,46.00,40.00,44.00,32.00,50.00
1089614,SF_IR,62.00,62.00,54.00,68.00,60.00,70.00
1089594,SF_DR,54.00,44.00,30.00,38.00,22.00,52.00
1089625,SF_DR,72.00,50.00,44.00,52.00,54.00,60.00
1089609,SF_SC,46.00,50.00,58.00,48.00,46.00,48.00
1082526,SF_DS,54.00,56.00,34.00,42.00,26.00,44.00
1089628,SF_DR,66.00,50.00,56.00,58.00,44.00,64.00
1006344,SF_DI,48.00,40.00,24.00,50.00,44.00,44.00
1089616,SF_DS,68.00,54.00,50.00,50.00,42.00,46.00
1089548,SF_DS,62.00,54.00,46.00,42.00,40.00,52.00
1089626,SF_DI,44.00,38.00,30.00,46.00,36.00,38.00
1089638,SF_DS,62.00,56.00,38.00,50.00,46.00,48.00
1085049,SF_SI,46.00,58.00,48.00,56.00,54.00,52.00
1089651,SF_DI,60.00,48.00,46.00,62.00,56.00,56.00
1089644,SF_DS,66.00,60.00,34.00,56.00,46.00,54.00
1089668,SF_DI,68.00,52.00,54.00,70.00,66.00,60.00
1089654,SF_DI,66.00,60.00,56.00,62.00,52.00,52.00
1089632,SF_DS,58.00,52.00,44.00,48.00,46.00,46.00
1089667,SF_SE,30.00,52.00,28.00,36.00,40.00,26.00
1089671,SF_DR,58.00,48.00,50.00,52.00,50.00,66.00
1080068,SF_DS,64.00,56.00,30.00,46.00,44.00,42.00
1089657,SF_IR,56.00,46.00,48.00,62.00,52.00,68.00
1089597,SF_DS,52.00,48.00,46.00,46.00,42.00,44.00
1089612,SF_DS,54.00,56.00,52.00,40.00,46.00,44.00
1089631,SF_DR,62.00,52.00,44.00,52.00,38.00,54.00
1089669,SF_DI,70.00,54.00,42.00,58.00,40.00,40.00
1089633,SF_SR,54.00,58.00,48.00,52.00,52.00,60.00
1087786,SF_DR,78.00,64.00,56.00,54.00,54.00,66.00
1089655,SF_CE,52.00,48.00,56.00,40.00,62.00,40.00
1089663,SF_CE,54.00,48.00,60.00,60.00,68.00,52.00
1089662,SF_DI,52.00,48.00,34.00,50.00,48.00,44.00
1089680,SF_SE,58.00,60.00,58.00,54.00,62.00,56.00
1089643,SF_DI,46.00,38.00,38.00,44.00,36.00,40.00
575942,SF_DI,74.00,60.00,50.00,60.00,58.00,48.00
1089630,SF_SI,54.00,64.00,46.00,62.00,52.00,44.00
1089658,SF_ER,60.00,60.00,44.00,54.00,64.00,72.00
1089672,SF_DS,62.00,64.00,46.00,52.00,48.00,46.00
1089666,SF_IR,56.00,52.00,46.00,66.00,60.00,62.00
1089678,SF_DS,54.00,54.00,42.00,40.00,44.00,52.00
1089684,SF_DI,56.00,46.00,34.00,58.00,52.00,46.00
1089661,SF_DI,62.00,42.00,50.00,64.00,52.00,46.00
1089679,SF_DE,58.00,42.00,22.00,42.00,46.00,36.00
1029785,SF_DI,52.00,46.00,36.00,48.00,46.00,30.00
1089686,SF_SR,52.00,58.00,42.00,54.00,44.00,70.00
857710,SF_DR,58.00,50.00,44.00,44.00,38.00,52.00
1089683,SF_DS,62.00,52.00,42.00,38.00,32.00,46.00
1042025,SF_DC,58.00,44.00,46.00,40.00,34.00,44.00
1089688,SF_CR,50.00,48.00,70.00,60.00,54.00,68.00
1089700,SF_IE,44.00,46.00,26.00,58.00,52.00,36.00
1089701,SF_DI,54.00,46.00,44.00,56.00,46.00,42.00
1089629,SF_SR,50.00,62.00,50.00,56.00,54.00,66.00
1085632,SF_ER,50.00,42.00,40.00,48.00,52.00,62.00
1089702,SF_DR,70.00,50.00,46.00,46.00,52.00,68.00
769392,SF_DI,48.00,42.00,34.00,56.00,42.00,46.00
1089691,SF_DR,62.00,48.00,52.00,56.00,54.00,64.00
1089692,SF_DI,62.00,52.00,50.00,66.00,50.00,54.00
1089694,SF_DE,46.00,32.00,28.00,38.00,40.00,38.00
917575,SF_DS,60.00,54.00,46.00,52.00,50.00,52.00
1089676,SF_DI,64.00,54.00,50.00,58.00,50.00,46.00
1089690,SF_DR,54.00,48.00,44.00,48.00,34.00,50.00
1089698,SF_DE,64.00,42.00,40.00,58.00,68.00,58.00
1038534,SF_DS,70.00,60.00,46.00,56.00,58.00,54.00
1089714,SF_ER,50.00,46.00,54.00,50.00,58.00,64.00
1089705,SF_DS,58.00,60.00,56.00,52.00,48.00,44.00
1089707,SF_DE,68.00,42.00,42.00,60.00,66.00,54.00
1089735,SF_DI,64.00,42.00,40.00,58.00,44.00,54.00
1089713,SF_SC,52.00,58.00,54.00,52.00,52.00,52.00
1089715,SF_DR,62.00,46.00,44.00,40.00,42.00,52.00
1089752,SF_DI,52.00,44.00,38.00,54.00,40.00,46.00
1089729,SF_DI,50.00,48.00,38.00,54.00,48.00,36.00
1089738,SF_DR,74.00,58.00,58.00,62.00,64.00,70.00
1089725,SF_DI,58.00,48.00,34.00,60.00,56.00,48.00
1089723,SF_SR,58.00,62.00,60.00,56.00,50.00,70.00
1089718,SF_DR,54.00,52.00,44.00,52.00,48.00,60.00
1089734,SF_ER,60.00,62.00,58.00,66.00,66.00,72.00
1089716,SF_DI,64.00,50.00,40.00,58.00,50.00,54.00
1089730,SF_DE,66.00,54.00,44.00,52.00,64.00,52.00
1089745,SF_DC,62.00,42.00,60.00,54.00,48.00,56.00
1089757,SF_DR,60.00,54.00,38.00,52.00,56.00,62.00
376394,SF_DI,68.00,48.00,26.00,58.00,44.00,52.00
1089740,SF_ER,60.00,52.00,56.00,56.00,62.00,68.00
1089761,SF_DR,68.00,50.00,56.00,58.00,50.00,64.00
1088107,SF_DS,56.00,52.00,22.00,46.00,28.00,40.00
1089724,SF_DR,60.00,44.00,22.00,46.00,44.00,58.00
1089763,SF_DI,48.00,46.00,40.00,46.00,44.00,42.00
1089754,SF_SI,58.00,60.00,56.00,64.00,58.00,58.00
1089773,SF_DE,62.00,44.00,52.00,60.00,64.00,56.00
1084534,SF_IR,56.00,44.00,42.00,72.00,52.00,58.00
1089787,SF_DR,54.00,44.00,52.00,42.00,50.00,60.00
1087941,SF_DI,66.00,54.00,52.00,68.00,58.00,62.00
1088944,SF_DC,68.00,60.00,64.00,62.00,62.00,58.00
1083945,SF_DR,66.00,58.00,38.00,60.00,44.00,68.00
1089781,SF_IE,54.00,56.00,48.00,58.00,62.00,56.00
1089737,SF_IR,54.00,52.00,42.00,56.00,40.00,58.00
1084367,SF_DC,60.00,48.00,60.00,40.00,50.00,60.00
1089778,SF_DC,62.00,42.00,44.00,32.00,32.00,26.00
1088863,SF_DE,60.00,54.00,40.00,52.00,62.00,54.00
1089762,SF_DR,68.00,58.00,62.00,62.00,62.00,80.00
1089709,SF_SR,48.00,54.00,42.00,50.00,48.00,52.00
1089736,SF_DS,66.00,62.00,58.00,54.00,56.00,50.00
1089756,SF_IR,56.00,48.00,54.00,64.00,48.00,72.00
1089758,SF_DI,58.00,46.00,34.00,50.00,40.00,32.00
1089768,SF_CR,60.00,50.00,62.00,58.00,54.00,64.00
1089800,SF_DR,60.00,54.00,32.00,48.00,44.00,58.00
783856,SF_DS,60.00,54.00,38.00,50.00,40.00,52.00
1089799,SF_DS,52.00,54.00,36.00,44.00,46.00,30.00
1082417,SF_DI,60.00,50.00,42.00,74.00,58.00,58.00
1089750,SF_DS,62.00,64.00,50.00,56.00,50.00,48.00
1089783,SF_DI,58.00,58.00,52.00,62.00,52.00,56.00
439732,SF_DR,72.00,50.00,44.00,56.00,52.00,60.00
795683,SF_DI,60.00,44.00,40.00,58.00,34.00,46.00
1088427,SF_DI,58.00,50.00,44.00,50.00,42.00,50.00
543455,SF_DC,70.00,52.00,62.00,46.00,50.00,48.00
1089795,SF_DR,60.00,54.00,46.00,50.00,54.00,56.00
1089790,SF_SC,30.00,44.00,42.00,40.00,38.00,32.00
814328,SF_DE,64.00,60.00,60.00,58.00,64.00,64.00
1089777,SF_DR,74.00,48.00,52.00,48.00,38.00,60.00
1089798,SF_DR,64.00,52.00,52.00,46.00,42.00,58.00
1089791,SF_DI,62.00,60.00,50.00,62.00,60.00,46.00
1089751,SF_DI,66.00,54.00,46.00,54.00,48.00,48.00
1089788,SF_DE,68.00,52.00,38.00,56.00,60.00,56.00
1089786,SF_DS,56.00,54.00,12.00,36.00,36.00,36.00
1089829,SF_DS,58.00,48.00,46.00,42.00,28.00,36.00
1089797,SF_IE,48.00,50.00,50.00,58.00,54.00,50.00
1089813,SF_DI,50.00,40.00,42.00,60.00,38.00,42.00
1089832,SF_IR,54.00,50.00,52.00,64.00,46.00,62.00
1089827,SF_DI,58.00,46.00,38.00,60.00,44.00,50.00
1089771,SF_IE,56.00,50.00,48.00,64.00,62.00,46.00
1089806,SF_DI,56.00,48.00,50.00,54.00,46.00,40.00
1089820,SF_CI,54.00,46.00,58.00,56.00,40.00,46.00
1089803,SF_DI,56.00,40.00,34.00,54.00,36.00,42.00
1089796,SF_DE,56.00,42.00,34.00,54.00,60.00,38.00
1089821,SF_DS,64.00,58.00,36.00,48.00,44.00,50.00
1089835,SF_DI,70.00,58.00,46.00,58.00,52.00,58.00
1089784,SF_DI,54.00,38.00,42.00,50.00,40.00,42.00
1084029,SF_DE,60.00,44.00,38.00,46.00,56.00,34.00
1089802,SF_DI,60.00,56.00,48.00,58.00,50.00,56.00
1089760,SF_DE,62.00,58.00,38.00,60.00,60.00,60.00
1089816,SF_DC,58.00,34.00,50.00,38.00,30.00,38.00
859797,SF_DS,68.00,56.00,40.00,50.00,44.00,46.00
1089766,SF_DS,70.00,64.00,56.00,60.00,56.00,52.00
1089789,SF_DR,54.00,48.00,50.00,52.00,52.00,64.00
1089822,SF_DR,60.00,50.00,50.00,48.00,56.00,58.00
1089812,SF_ER,56.00,46.00,40.00,58.00,60.00,62.00
1089815,SF_DR,62.00,40.00,52.00,52.00,40.00,62.00
1089836,SF_DR,50.00,38.00,34.00,48.00,26.00,52.00
1089814,SF_DS,66.00,64.00,42.00,54.00,62.00,46.00
1089830,SF_SI,50.00,60.00,56.00,58.00,52.00,48.00
1089825,SF_DI,62.00,54.00,46.00,56.00,50.00,40.00
1089746,SF_SI,54.00,60.00,36.00,58.00,48.00,56.00
1089801,SF_SR,50.00,60.00,52.00,54.00,58.00,62.00
1089838,SF_DR,66.00,46.00,46.00,52.00,46.00,70.00
1089833,SF_SI,58.00,62.00,56.00,64.00,58.00,58.00
1089818,SF_DI,58.00,48.00,54.00,64.00,56.00,56.00
1089826,SF_DR,66.00,52.00,52.00,52.00,52.00,60.00
1087963,SF_DI,60.00,48.00,50.00,68.00,54.00,58.00
1089853,SF_IR,50.00,52.00,44.00,62.00,56.00,60.00
1089846,SF_SI,60.00,62.00,38.00,64.00,54.00,46.00
766894,SF_DI,54.00,46.00,38.00,50.00,42.00,44.00
1089831,SF_DS,56.00,60.00,48.00,44.00,46.00,42.00
1089863,SF_DR,62.00,42.00,36.00,44.00,30.00,54.00
1089852,SF_DR,60.00,48.00,42.00,58.00,56.00,62.00
1089850,SF_DR,66.00,52.00,48.00,50.00,46.00,58.00
1089859,SF_DS,54.00,50.00,30.00,36.00,26.00,40.00
1089858,SF_DS,64.00,62.00,50.00,60.00,52.00,48.00
1089862,SF_DR,62.00,48.00,24.00,52.00,44.00,54.00
1089860,SF_IE,48.00,56.00,46.00,64.00,66.00,56.00
1089764,SF_DR,64.00,46.00,46.00,46.00,40.00,48.00
1089845,SF_DI,54.00,52.00,40.00,58.00,46.00,38.00
1089869,SF_SI,56.00,58.00,56.00,66.00,44.00,56.00
1089885,SF_DS,58.00,56.00,42.00,44.00,36.00,38.00
1089843,SF_IE,62.00,46.00,44.00,64.00,64.00,62.00
1089871,SF_DS,48.00,58.00,42.00,36.00,46.00,42.00
1089861,SF_DI,64.00,60.00,48.00,64.00,46.00,62.00
1089878,SF_DS,62.00,64.00,34.00,50.00,46.00,46.00
1089870,SF_DR,62.00,50.00,48.00,46.00,38.00,54.00
1089873,SF_CE,56.00,42.00,62.00,48.00,64.00,54.00
1089879,SF_DS,50.00,52.00,20.00,44.00,26.00,32.00
780005,SF_IE,40.00,42.00,40.00,54.00,44.00,34.00
1088594,SF_generic,42.00,38.00,8.00,26.00,28.00,32.00
1089884,SF_DI,58.00,44.00,50.00,64.00,50.00,54.00
1089851,SF_DE,68.00,48.00,40.00,46.00,58.00,56.00
1086832,SF_CE,12.00,4.00,14.00,10.00,16.00,6.00
1089893,SF_DI,54.00,42.00,30.00,52.00,46.00,46.00
1089886,SF_DI,72.00,54.00,44.00,56.00,40.00,40.00
1089896,SF_DR,64.00,62.00,48.00,62.00,54.00,66.00
1089876,SF_DI,64.00,58.00,42.00,58.00,44.00,58.00
1089889,SF_DE,60.00,50.00,38.00,48.00,52.00,46.00
1089895,SF_IR,36.00,36.00,42.00,44.00,18.00,56.00
1089882,SF_DE,60.00,42.00,34.00,44.00,58.00,36.00
1089857,SF_DI,62.00,40.00,34.00,56.00,52.00,36.00
1089874,SF_DI,56.00,50.00,42.00,58.00,50.00,46.00
1089864,SF_IR,48.00,46.00,30.00,54.00,34.00,52.00
1088594,SF_generic,34.00,34.00,24.00,38.00,40.00,24.00
1089891,SF_IR,56.00,44.00,50.00,60.00,52.00,70.00
1088594,SF_generic,36.00,26.00,32.00,34.00,26.00,24.00
1088594,SF_generic,34.00,36.00,28.00,48.00,32.00,38.00
1088594,SF_generic,36.00,30.00,40.00,42.00,28.00,30.00
1088594,SF_generic,34.00,26.00,14.00,34.00,14.00,36.00
1088594,SF_generic,36.00,26.00,26.00,34.00,24.00,30.00
1089894,SF_DE,64.00,50.00,58.00,48.00,60.00,44.00
1089904,SF_IR,48.00,44.00,48.00,56.00,46.00,52.00
1088594,SF_generic,38.00,34.00,26.00,32.00,24.00,30.00
1089897,SF_DR,60.00,54.00,50.00,50.00,42.00,56.00
1088594,SF_generic,36.00,28.00,34.00,38.00,30.00,34.00
1088594,SF_generic,48.00,38.00,34.00,38.00,40.00,44.00
1088412,SF_DS,56.00,52.00,28.00,44.00,40.00,38.00
1089907,SF_DS,68.00,56.00,36.00,48.00,36.00,48.00
1089919,SF_DS,52.00,54.00,50.00,42.00,36.00,50.00
1089902,SF_SI,50.00,62.00,36.00,52.00,32.00,40.00
1089880,SF_SR,60.00,66.00,30.00,48.00,38.00,62.00
1088594,SF_generic,40.00,22.00,20.00,42.00,18.00,22.00
1089914,SF_DE,58.00,48.00,42.00,42.00,50.00,38.00
1089905,SF_DE,62.00,60.00,60.00,56.00,66.00,58.00
1089938,SF_DE,72.00,58.00,40.00,54.00,62.00,62.00
1088544,SF_DR,58.00,50.00,28.00,56.00,42.00,60.00
1088111,SF_SI,38.00,48.00,34.00,56.00,46.00,42.00
1089903,SF_DI,58.00,48.00,20.00,50.00,42.00,48.00
1089921,SF_DI,60.00,44.00,44.00,62.00,56.00,50.00
1089776,SF_DE,64.00,48.00,52.00,54.00,58.00,50.00
759450,SF_SI,52.00,56.00,46.00,58.00,54.00,42.00
1089920,SF_DE,60.00,48.00,58.00,58.00,62.00,50.00
1089917,SF_DE,56.00,42.00,46.00,46.00,48.00,34.00
1089918,SF_IR,56.00,52.00,32.00,58.00,40.00,60.00
1089915,SF_DS,58.00,52.00,28.00,46.00,44.00,32.00
1089929,SF_DI,60.00,36.00,42.00,50.00,42.00,44.00
1089924,SF_DS,64.00,54.00,42.00,46.00,42.00,50.00
1089909,SF_DI,46.00,40.00,34.00,54.00,40.00,42.00
1089908,SF_DI,64.00,48.00,58.00,70.00,50.00,44.00
1089877,SF_DI,68.00,44.00,40.00,62.00,52.00,54.00
1089916,SF_IR,48.00,46.00,52.00,60.00,52.00,58.00
1089923,SF_DE,64.00,50.00,52.00,58.00,70.00,56.00
788400,SF_DE,60.00,58.00,48.00,54.00,64.00,52.00
1089944,SF_IR,54.00,40.00,48.00,60.00,42.00,56.00
1088498,SF_DS,62.00,58.00,34.00,44.00,56.00,48.00
1089911,SF_CR,44.00,46.00,54.00,52.00,50.00,58.00
1089932,SF_DR,76.00,54.00,54.00,58.00,60.00,68.00
1088769,SF_DR,68.00,50.00,48.00,50.00,56.00,62.00
1089906,SF_DI,58.00,48.00,56.00,60.00,50.00,46.00
1085838,SF_SR,62.00,70.00,54.00,62.00,58.00,64.00
1089875,SF_DS,60.00,58.00,54.00,56.00,44.00,50.00
1089963,SF_DI,68.00,52.00,50.00,62.00,50.00,58.00
651970,SF_DR,56.00,44.00,38.00,52.00,50.00,54.00
1089941,SF_CI,48.00,50.00,52.00,58.00,48.00,44.00
1089926,SF_DE,66.00,48.00,46.00,52.00,64.00,56.00
1099333,SF_DI,64.00,44.00,54.00,62.00,52.00,60.00
1089934,SF_DR,66.00,50.00,40.00,56.00,50.00,60.00
1085285,SF_DI,54.00,40.00,48.00,50.00,46.00,38.00
1089590,SF_SR,56.00,68.00,50.00,54.00,46.00,62.00
771172,SF_IR,54.00,56.00,52.00,62.00,56.00,60.00
1089945,SF_DI,62.00,54.00,30.00,68.00,58.00,54.00
1014881,SF_DS,62.00,54.00,28.00,52.00,46.00,48.00
1089928,SF_CR,58.00,64.00,74.00,60.00,52.00,72.00
1089947,SF_DS,60.00,64.00,44.00,48.00,30.00,48.00
1089855,SF_DE,64.00,38.00,32.00,54.00,56.00,34.00
1089956,SF_SI,50.00,60.00,48.00,72.00,50.00,54.00
585187,SF_DE,62.00,44.00,32.00,54.00,56.00,48.00
1089942,SF_DC,66.00,56.00,56.00,46.00,42.00,54.00
1089954,SF_SI,50.00,60.00,42.00,52.00,40.00,46.00
1089951,SF_DR,66.00,50.00,42.00,52.00,46.00,62.00
1089960,SF_DE,62.00,42.00,56.00,60.00,60.00,54.00
1088958,SF_DR,62.00,50.00,48.00,50.00,54.00,60.00
1089946,SF_SE,38.00,46.00,40.00,38.00,42.00,38.00
1099274,SF_DI,56.00,36.00,36.00,54.00,40.00,52.00
1088638,SF_DC,52.00,36.00,50.00,46.00,42.00,44.00
776263,SF_DI,62.00,54.00,50.00,64.00,58.00,58.00
1089957,SF_DR,58.00,42.00,46.00,52.00,40.00,56.00
1089955,SF_DR,50.00,44.00,36.00,44.00,44.00,54.00
1089965,SF_DR,64.00,52.00,42.00,52.00,50.00,56.00
1089962,SF_IR,58.00,50.00,52.00,62.00,48.00,64.00
1036526,SF_IE,56.00,40.00,54.00,68.00,60.00,60.00
1089961,SF_IR,46.00,38.00,46.00,68.00,46.00,52.00
1089968,SF_DS,50.00,54.00,40.00,48.00,40.00,30.00
1089935,SF_SI,60.00,82.00,68.00,82.00,60.00,72.00
1089966,SF_DR,64.00,50.00,48.00,50.00,40.00,52.00
1089976,SF_IE,54.00,48.00,38.00,58.00,56.00,48.00
956902,SF_DS,56.00,52.00,44.00,44.00,44.00,50.00
1089939,SF_IR,50.00,56.00,42.00,56.00,48.00,62.00
1089994,SF_IE,54.00,40.00,56.00,68.00,66.00,52.00
648381,SF_DE,70.00,66.00,46.00,62.00,68.00,52.00
1088806,SF_DS,58.00,52.00,44.00,50.00,50.00,40.00
1089952,SF_DR,62.00,54.00,40.00,46.00,46.00,60.00
1089987,SF_DS,68.00,62.00,28.00,52.00,58.00,46.00
1089913,SF_DI,50.00,46.00,26.00,58.00,44.00,48.00
1089967,SF_DR,44.00,40.00,32.00,34.00,34.00,46.00
1089986,SF_DR,62.00,46.00,48.00,40.00,38.00,50.00
1089988,SF_DS,64.00,50.00,44.00,30.00,28.00,34.00
1089983,SF_SR,52.00,54.00,44.00,50.00,38.00,58.00
